"locationID","location_name","locLat","locLon","country"
l1478,St Petersburgh,59.934,30.335,RU
l1479,"St Petersburg, Russia",59.934,30.335,RU
l148,"Wisbech St Peters, Cambridgeshire",52.67,0.174,GB
l1480,St Petersburg,59.934,30.335,RU
l1481,St Peters. Ipswich,52.053,1.154,GB
l1482,"St Peters School, Dundee",56.473,-2.981,GB
l1483,"St Peter’s, Clifton, Jamaica",53.659,-1.558,GB
l1484,"St Peter’s School, Dundee",56.473,-2.981,GB
l1485,St Peter’s Kirkcaldy,56.114,-3.16,GB
l1486,"St Peter’s hospital, Bristol",51.455,-2.59,GB
l1487,"St Peter’s Free Church, Glasgow",55.862,-4.265,GB
l1488,"St Peter’s Alley, Cornhill",51.513,-0.085,GB
l1489,"St Peter Port, Guernsey",49.454,-2.55,GG
l149,Wisbech,52.666,0.159,GB
l1490,"St Pauls, Dundee",56.487,-2.979,GB
l1491,"St Paul’s, Wigan",53.526,-2.655,GB
l1492,"St Paul’s, Touro, Nova Scotia",45.359,-63.304,CA
l1493,"St Paul’s, Sheffield",53.38,-1.469,GB
l1494,"St Paul’s, Perth",56.396,-3.435,GB
l1495,"St Paul’s, Glasgow",55.825,-4.337,GB
l1496,"St Paul’s, Dundee",56.487,-2.979,GB
l1497,"St Paul’s, Aberdeen",57.15,-2.098,GB
l1498,St Paul’s South Shields,54.975,-1.441,GB
l1499,St Paul’s School,51.488,-0.237,GB
l15,"Yorkshire Street, Burnley",53.789,-2.237,GB
l150,Wirral,53.373,-3.074,GB
l1500,"St Paul’s Herne Hill, Dulwich",51.455,-0.099,GB
l1501,St Paul’s Free Church,50.84,0.464,GB
l1502,St Paul’s Church Montreal,45.496,-73.629,CA
l1503,"St Paul’s Chapel, Carrubers Close",55.951,-3.187,GB
l1504,St Paul’s,51.514,-0.098,GB
l1505,"St Pancras, London",51.531,-0.126,GB
l1506,St Pancras Royal General Dispensary,51.532,-0.12,GB
l1507,St Pancras,51.531,-0.126,GB
l1508,"St Oswald, Bradford",53.781,-1.782,GB
l1509,St Omer,50.75,2.252,FR
l151,"Wirksworth, Derbyshire",53.083,-1.571,GB
l1510,St Olave’s Priory,52.538,1.624,GB
l1511,"St Ninians, Stirling",56.1,-3.94,GB
l1512,"St Ninians, Aberdeen",57.171,-2.095,GB
l1513,St Ninians,55.799,-4.302,GB
l1514,"St Ninian’s, Stirling",56.1,-3.94,GB
l1515,"St Ninian’s, Arbroath",56.566,-2.568,GB
l1516,"St Ninian’s school, Stirling",56.104,-3.943,GB
l1517,St Ninian’s Relief Church,56.098,-3.938,GB
l1518,St Ninian’s parish,55.697,-3.986,GB
l1519,St Ninian’s Glasgow,55.799,-4.302,GB
l152,Wirksworth,53.083,-1.571,GB
l1520,"St Ninian’s Cathedral, Perth",56.399,-3.435,GB
l1521,"St Nicholas, Deptford",51.482,-0.023,GB
l1522,"St Nicholas United Presbyterian Church, Aberdeen",57.148,-2.099,GB
l1523,"St Nicholas U.P. Church, Aberdeen",57.148,-2.099,GB
l1524,"St Nicholas Poorhouse, Aberdeen",57.15,-2.094,GB
l1525,St Nicholas farm,56.333,-2.781,GB
l1526,St Nicholas,55.674,-3.78,GB
l1527,St Neots,52.23,-0.265,GB
l1528,St Mungo’s Glasgow,55.865,-4.238,GB
l1529,"St Mungo’s College, Glasgow",55.854,-4.22,GB
l153,"Winyaw, South Carolina, USA",33.27,-79.242,US
l1530,"St Mungo, Lochmaben",55.083,-3.345,GB
l1531,St Monans,56.205,-2.766,GB
l1532,St Monance,56.205,-2.766,GB
l1533,St Mildred’s House,51.38,1.338,GB
l1534,"St Michaels, Lewes",50.872,0.007,GB
l1535,"St Michael’s, Oxford",51.753,-1.259,GB
l1536,"St Michael’s Mission, North Kensington",51.521,-0.212,GB
l1537,St Mawes,50.159,-5.015,GB
l1538,"St Matthews, Glasgow",55.888,-4.257,GB
l1539,"St Matthews U.F. Church, Glasgow",55.906,-4.224,GB
l154,Winterton,53.656,-0.602,GB
l1540,St Matthews Holbeck,53.785,-1.56,GB
l1541,"St Matthew’s Free Church, Glasgow",55.906,-4.224,GB
l1542,St Matthew’s Edinburgh,55.855,-3.135,GB
l1543,"St Marylebone, Middlesex",51.523,-0.152,GB
l1544,"St Marylebone, London",51.519,-0.15,GB
l1545,St Marylebone,51.519,-0.15,GB
l1546,"St Mary’s, Ronaldshay",56.017,-3.714,GB
l1547,"St Mary’s, Partick",55.873,-4.302,GB
l1548,"St Mary’s, Nottingham",52.951,-1.143,GB
l1549,"St Mary’s, Morley",53.747,-1.601,GB
l155,Winterslow,51.09,-1.671,GB
l1550,"St Mary’s, Marlborough",51.417,-1.728,GB
l1551,"St Mary’s, Lambeth",51.496,-0.113,GB
l1552,"St Mary’s, Hawick",55.42,-2.789,GB
l1553,"St Mary’s, Ely",52.398,0.258,GB
l1554,"St Mary’s, Cupar",56.191,-3.16,GB
l1555,St Mary’s property in Market Street,55.95,-3.184,GB
l1556,St Mary’s Newington,51.489,-0.105,GB
l1557,St Mary’s Leicester,52.618,-1.154,GB
l1558,"St Mary’s Isle, Kirkcudbright",54.819,-4.068,GB
l1559,"St Mary’s hospital, Paris",53.801,-1.612,GB
l156,Winsley Sanatorium,51.347,-2.286,GB
l1560,"St Mary’s hospital, Paddington",51.517,-0.174,GB
l1561,"St Mary’s hospital, Nottingham",52.951,-1.143,GB
l1562,"St Mary’s hospital, Manchester",53.461,-2.225,GB
l1563,"St Mary’s hospital, London",51.517,-0.174,GB
l1564,St Mary’s hospital,51.517,-0.174,GB
l1565,"St Mary’s Home, Chelsea",51.493,-0.162,GB
l1566,St Mary’s Glasgow,55.874,-4.275,GB
l1567,St Mary’s Dumfries,55.072,-3.603,GB
l1568,"St Mary’s College, St Andrews",56.339,-2.795,GB
l1569,St Mary’s College at Edinburgh University,55.947,-3.22,GB
l157,"Winnipeg, Canada",49.895,-97.138,CA
l1570,St Mary’s College,54.767,-1.578,GB
l1571,"St Mary’s Chapel of Ease, Dumfries",55.07,-3.606,GB
l1572,St Mary’s Broughty Ferry,56.468,-2.877,GB
l1573,St Mary’s Beverley,53.844,-0.434,GB
l1574,St Mary’s [? British Guiana],4.86,-58.93,GY
l1575,St Mary's hospital,51.517,-0.174,GB
l1576,St Mary's College,54.767,-1.578,GB
l1577,"St Mary's Chapel, Park Street, Grosvenor Square",51.509,-0.151,GB
l1578,St Mary Woolnoth,51.513,-0.088,GB
l1579,"St Mary Radcliff, Bristol",51.448,-2.59,GB
l158,Winnipeg,49.895,-97.138,CA
l1580,St Mary Plaistow,51.413,0.015,GB
l1581,"St Mary Magdalene, Dundee",56.464,-2.978,GB
l1582,"St Mary Magdalen’s, Dundee",56.464,-2.978,GB
l1583,"St Mary Church, Devon",50.483,-3.525,GB
l1584,St Mary Church,55.786,-3.994,GB
l1585,"St Mary and St Leonard, Wallingford",51.6,-1.125,GB
l1586,"St Mary Abbots, Kensington",51.502,-0.192,GB
l1587,"St Martins in the Fields, London",51.509,-0.127,GB
l1588,St Martins,51.622,0.344,GB
l1589,"St Martin’s, Kensal Rise",51.531,-0.224,GB
l159,"Winkworth Hall, Brondesbury",51.535,-0.219,GB
l1590,"St Marnochs, Kilmarnock",55.608,-4.498,GB
l1591,"St Marks, Guyana",4.86,-58.93,GY
l1592,"St Marks, British Guiana",56.13,-3.948,GB
l1593,"St Marks Parish Church, Dundee",56.465,-2.967,GB
l1594,"St Marks College, Chelsea",50.421,-4.11,GB
l1595,"St Marks Chapel, Perth",56.401,-3.468,GB
l1596,"St Mark’s, Peckham",51.474,-0.08,GB
l1597,"St Mark’s, British Guiana",53.831,-3.031,GB
l1598,"St Mark’s Episcopal Church, Portobello",55.951,-3.109,GB
l1599,"St Mark's, Guyana",4.86,-58.93,GY
l16,"Yorkshire St., Burnley",53.789,-2.237,GB
l160,Windygates,56.196,-3.051,GB
l1600,"St Mark, Harrogate",53.982,-1.536,GB
l1601,"St Mark, Cheltenham",51.899,-2.114,GB
l1602,"St Margaret’s, Lochee",56.469,-3.005,GB
l1603,"St Margaret’s Ladies College, Edinburgh",55.93,-3.171,GB
l1604,St Margaret’s Arbroath,56.56,-2.594,GB
l1605,"St Magnus, London Bridge and St Michael",51.509,-0.086,GB
l1606,St Madoes,56.375,-3.307,GB
l1607,St Maarten,18.042,-63.055,SX
l1608,"St Lukes, Guyana",4.86,-58.93,GY
l1609,"St Lukes, British Guiana",55.879,-4.299,GB
l161,Windward Islands,13.444,-61.304,VC
l1610,"St Luke’s, Montrose",55.879,-4.299,GB
l1611,"St Luke’s, Glasgow",55.855,-4.235,GB
l1612,"St Luke’s, Edinburgh",56.469,-2.884,GB
l1613,"St Luke’s, British Guiana",4.86,-58.93,GY
l1614,"St Luke’s, Bathurst, New Brunswick",47.626,-65.664,CA
l1615,"St Luke’s hospital, London",51.512,0.014,GB
l1616,St Luke’s hospital,53.784,-1.762,GB
l1617,"St Luke’s Home, Boston",51.897,-8.398,IE
l1618,"St Luke's, Guyana",4.86,-58.93,GY
l1619,"St Luke, Beeston Hill",53.782,-1.553,GB
l162,"Windsor, Berkshire",51.482,-0.614,GB
l1620,"St Leonards, St Andrews",56.339,-2.79,GB
l1621,"St Leonards, Perth",56.392,-3.433,GB
l1622,St Leonards-on-Sea,50.856,0.553,GB
l1623,"St Leonards School, St Andrews",56.339,-2.79,GB
l1624,St Leonards parish,55.772,-4.142,GB
l1625,St Leonards on Sea,50.856,0.553,GB
l1626,"St Leonards Hall School, St Andrews",56.339,-2.79,GB
l1627,St Leonards Hall,55.94,-3.171,GB
l1628,St Leonards College Hall,56.339,-2.79,GB
l1629,St Leonards College,56.339,-2.79,GB
l163,"Windsor, Australia",-33.615,150.817,AU
l1630,St Leonards,50.856,0.553,GB
l1631,"St Leonard’s School, St Andrews",56.339,-2.79,GB
l1632,St Leonard’s College,56.339,-2.79,GB
l1633,"St Leonard, Shoreditch",51.527,-0.077,GB
l1634,"St Lawrence, Pudsey",53.794,-1.672,GB
l1635,"St Lawrence, Pembrokeshire",51.677,-4.737,GB
l1636,St Kitts,17.343,-62.756,KN
l1637,"St Katherine’s School, St Andrews",56.343,-2.797,GB
l1638,"St Jude, Hunslet",53.784,-1.535,GB
l1639,"St Joseph, Trinidad",10.659,-61.417,TT
l164,"Windsor,  Berks.",51.482,-0.614,GB
l1640,"St Johns, Newfoundland, Canada",47.562,-52.713,CA
l1641,"St Johns, Newfoundland",47.562,-52.713,CA
l1642,"St Johns, New Brunswick",45.273,-66.063,CA
l1643,"St Johns, Greenock",55.951,-4.765,GB
l1644,"St Johns, Glasgow",55.886,-4.307,GB
l1645,"St Johns, Dundee",56.475,-2.996,GB
l1646,"St Johns, Dalry",55.107,-4.163,GB
l1647,"St Johns, Antigua",17.127,-61.847,AG
l1648,"St Johns Wood, London",51.532,-0.177,GB
l1649,St Johns Wood,51.532,-0.177,GB
l165,Windsor,51.482,-0.614,GB
l1650,"St Johns U.F., Leith",55.976,-3.167,GB
l1651,"St Johns Free Church, Glasgow",55.886,-4.307,GB
l1652,"St Johns College, Oxford",51.756,-1.259,GB
l1653,"St Johns College, Manitoba",49.811,-97.137,CA
l1654,St Johns,55.951,-3.181,GB
l1655,St John’s. Dundee,56.475,-2.996,GB
l1656,"St John’s, Pittenweem",56.214,-2.728,GB
l1657,"St John’s, Leith",55.973,-3.167,GB
l1658,St John’s Wood,51.532,-0.177,GB
l1659,"St John’s School, South Shields",54.981,-1.406,GB
l166,Windshiel,55.929,-3.298,GB
l1660,St John’s hospital for women,55.892,-3.524,GB
l1661,St John’s hospital,55.892,-3.524,GB
l1662,"St John’s Episcopal Church, Pittenweem",56.214,-2.728,GB
l1663,St John’s Episcopal Church,55.072,-3.607,GB
l1664,St John’s Dundee,56.475,-2.996,GB
l1665,St John’s Deptford,51.469,-0.023,GB
l1666,"St John’s College, Oxford",51.756,-1.259,GB
l1667,"St John’s College, Battersea",51.475,-0.172,GB
l1668,"St John’s Church, M’Lennan’s Mountain, Nova Scotia",44.378,-64.311,CA
l1669,St John’s Church Cinderford,51.813,-2.505,GB
l167,"Windmill, St Andrews",56.341,-2.805,GB
l1670,St John’s Cathedral,56.416,-5.473,GB
l1671,St John’s Aberdeen,57.143,-2.101,GB
l1672,St John’s,55.951,-3.181,GB
l1673,St John's hopsital for Diseases of the Skin,55.892,-3.524,GB
l1674,"St John, Wakefield",53.689,-1.508,GB
l1675,"St John, Paramatta",-33.816,151.003,AU
l1676,"St John, Forres",57.612,-3.607,GB
l1677,"St John the Evangelist, Jedburgh",55.481,-2.554,GB
l1678,St John Berlin,43.967,-88.952,US
l1679,St John & St Thomas Ontario,42.78,-81.19,CA
l168,"Windmill Street, London",51.519,-0.134,GB
l1680,"St James’s, Westminster",51.507,-0.136,GB
l1681,"St James’s, Clapham",51.458,-0.133,GB
l1682,St James’s Leith,55.972,-3.167,GB
l1683,St James’s Dulwich,51.507,-0.136,GB
l1684,"St James’s Charlottetown, Prince Edward Island",46.235,-63.133,CA
l1685,"St James’ chapel, York St.",53.94,-1.124,GB
l1686,"St James, Westminster",51.507,-0.136,GB
l1687,"St James, Parkhill, Ontario",43.161,-81.688,CA
l1688,"St James, Gateshead",54.961,-1.589,GB
l1689,"St James, Forfar",56.641,-2.889,GB
l169,"Windmill Street School, London",51.512,-0.134,GB
l1690,"St James, Edinburgh",55.955,-3.19,GB
l1691,"St James, Ayr",55.474,-4.625,GB
l1692,"St James Presbyterian church, Newcastle, New Brunswick",47.004,-65.568,CA
l1693,St James Chronicle,54.976,-1.622,GB
l1694,"St Ives, Huntingdon",52.333,-0.076,GB
l1695,"St Ives, Hants.",50.836,-1.827,GB
l1696,"St Ives, Hampshire",50.836,-1.827,GB
l1697,"St Hellier, Jersey",49.181,-2.103,JE
l1698,"St Heliers, Jersey",49.181,-2.103,JE
l1699,"St Helier, Jersey",49.181,-2.103,JE
l17,Yorkshire Museum,53.962,-1.087,GB
l170,"Windmill St., London",51.519,-0.134,GB
l1700,St Helier,49.181,-2.103,JE
l1701,"St Helens, Lancashire",53.456,-2.737,GB
l1702,"St Helens, Auckland",54.635,-1.712,GB
l1703,St Helens,53.456,-2.737,GB
l1704,St Helena,-15.965,-5.709,SH
l1705,"St Giles, Edinburgh",55.949,-3.191,GB
l1706,"St Giles, Clerkenwell",51.519,-0.094,GB
l1707,"St Giles in the Fields, Middlesex",51.515,-0.128,GB
l1708,"St Giles Fields, Middlesex",51.515,-0.128,GB
l1709,St Giles and Bloomsbury,51.517,-0.131,GB
l171,Windermere,54.374,-2.938,GB
l1710,St Giles,55.949,-3.191,GB
l1711,St Gerrans,50.178,-4.981,GB
l1712,"St Georges, Bolton-le-Moors",53.58,-2.424,GB
l1713,St Georges hospital,51.425,-0.175,GB
l1714,St Georges,55.071,-3.613,GB
l1715,"St George’s, Doncaster",53.526,-1.135,GB
l1716,"St George’s, Bloomsbury",51.518,-0.125,GB
l1717,"St George’s, Ascot",51.409,-0.668,GB
l1718,St George’s school of medicine,51.064,-1.314,GB
l1719,"St George’s Rd, Bolton",53.581,-2.434,GB
l172,Winchester College,51.058,-1.313,GB
l1720,"St George’s Place, Canterbury",51.276,1.085,GB
l1721,St George’s Montrose,56.707,-2.466,GB
l1722,St George’s hospitals,51.425,-0.175,GB
l1723,"St George’s hospital, London",51.425,-0.175,GB
l1724,St George’s hospital,51.425,-0.175,GB
l1725,St George’s Hanover Street Dispensary,51.513,-0.143,GB
l1726,St George’s Glasgow,55.871,-4.268,GB
l1727,"St George’s Free Church, Liverpool",53.425,-2.842,GB
l1728,"St George’s East, London, South Africa",-32.999,27.911,ZA
l1729,"St George’s District, Manchester",53.472,-2.264,GB
l173,Winchester,51.06,-1.31,GB
l1730,"St George’s (Wynd or West) Church, Glasgow",55.862,-4.254,GB
l1731,St George's hospital,51.425,-0.175,GB
l1732,"St George the Martyr, Middlesex",51.521,-0.122,GB
l1733,St George,55.071,-3.613,GB
l1734,"St Gabriel’s Church, Montreal",45.481,-73.566,CA
l1735,St Fort,56.406,-2.96,GB
l1736,St Fillans Chapel,55.866,-4.549,GB
l1737,St Fergus,57.557,-1.839,GB
l1738,"St Felix School, Southwell",52.335,1.654,GB
l1739,St Edmund’s Hall. Oxford,51.753,-1.25,GB
l174,"Wincanton, Somerset",51.056,-2.416,GB
l1740,"St Dunstan, London",51.51,-0.083,GB
l1741,"St Davids, St Johns, New Brunswick",45.271,-66.06,CA
l1742,"St Davids, Pembroke",51.881,-5.266,GB
l1743,"St Davids, Edinburgh",55.974,-3.251,GB
l1744,St Davids,51.881,-5.266,GB
l1745,"St David’s, New Brunswick",45.259,-67.245,CA
l1746,"St David’s, Dundee",56.459,-2.972,GB
l1747,"St David’s Free Church School, Dundee",56.47,-2.984,GB
l1748,St David’s Free Church,53.77,-2.72,GB
l1749,"St David’s , Dundee",56.459,-2.972,GB
l175,Wincanton,51.056,-2.416,GB
l1750,St Cyrus,56.775,-2.416,GB
l1751,"St Cuthberts, Edinburgh",55.95,-3.205,GB
l1752,St Cuthbert’s Chapel of Ease,55.95,-3.205,GB
l1753,St Croix,17.725,-64.835,VI
l1754,"St Coombs, Fraserburgh",57.657,-1.91,GB
l1755,"St Coombs, Fraserburg",57.657,-1.91,GB
l1756,"St Columba’s, Portree",57.414,-6.196,GB
l1757,"St Columba’s, Oban",56.401,-5.47,GB
l1758,"St Columba’s, London",51.497,-0.163,GB
l1759,"St Columba’s, Glasgow",55.876,-4.267,GB
l176,Wimpole Street,51.518,-0.148,GB
l1760,"St Columba’s, Blackhall",55.958,-3.252,GB
l1761,St Columba’s Lonmay,57.052,-2.508,GB
l1762,"St Columba’s Church, London",51.497,-0.163,GB
l1763,"St Columba, Helensburgh",56.005,-4.733,GB
l1764,St Columb,50.432,-4.942,GB
l1765,"St Clements, Dundee",56.475,-3.034,GB
l1766,"St Clements, Bedford",51.733,-1.229,GB
l1767,"St Clement’s, Fulham",51.473,-0.198,GB
l1768,"St Clement Deans, Middlesex",51.513,-0.114,GB
l1769,"St Catherines, British Guiana",38.075,23.792,GR
l177,Wimbledon,51.435,-0.214,GB
l1770,St Catherine’s British Guiana,38.075,23.792,GR
l1771,"St Catherine's, Guyana",4.86,-58.93,GY
l1772,"St Catherine, Tranmere",53.381,-3.028,GB
l1773,"St Catherine, Quebec",45.396,-73.566,CA
l1774,"St Botolphs, Aldgate",51.514,-0.076,GB
l1775,"St Boswells, St Modans",55.571,-2.64,GB
l1776,St Boswells,55.571,-2.648,GB
l1777,St Batholomew's hospital,51.518,-0.1,GB
l1778,St Bartholomews hospital,51.518,-0.1,GB
l1779,St Bartholomew’s hospitals,51.518,-0.1,GB
l178,Wiltshire,51.349,-1.993,GB
l1780,"St Bartholomew’s hospital, London",51.518,-0.1,GB
l1781,St Bartholomew’s hospital,51.518,-0.1,GB
l1782,St Bartholomew’s hospita,51.518,-0.1,GB
l1783,St Bartholomew’s Grahamstown,-33.315,26.531,ZA
l1784,St Bartholomew’ hospital,51.518,-0.1,GB
l1785,"St Bartholomew's hospital, London",51.518,-0.1,GB
l1786,St Bartholomew's hospital,51.518,-0.1,GB
l1787,St Barthlomew’s hospital,51.518,-0.1,GB
l1788,St Barholomew’s hospital,51.518,-0.1,GB
l1789,St Barholomew's hospital,51.518,-0.1,GB
l179,"Wilton, Salisbury",51.079,-1.863,GB
l1790,St Austell,50.34,-4.783,GB
l1791,"St Augustine, East Florida, USA",29.901,-81.312,US
l1792,"St Augustine, East Florida",29.901,-81.312,US
l1793,St Aubins in Island of Jersey,49.187,-2.171,JE
l1794,"St Aubin, Jersey",49.187,-2.171,JE
l1795,"St Athan, Glamorgan",51.404,-3.417,GB
l1796,"St Asaph, Flint",53.225,-3.471,GB
l1797,St Asaph,53.258,-3.442,GB
l1798,St Arvans,51.665,-2.697,GB
l1799,"St Annes, Abbots Bromley",52.818,-1.878,GB
l18,Yorkshire College,53.866,-1.688,GB
l180,Wilton,51.079,-1.863,GB
l1800,St Annes on Sea,53.759,-3.016,GB
l1801,"St Andrews, UK",56.34,-2.797,GB
l1802,"St Andrews, Uddingston",55.817,-4.082,GB
l1803,"St Andrews, St Leonards",56.339,-2.79,GB
l1804,"St Andrews, Nassau",25.029,-77.282,BS
l1805,"St Andrews, Kingston",44.233,-76.489,CA
l1806,"St Andrews, Halifax, Nova Scotia",44.64,-63.587,CA
l1807,"St Andrews, Guyana",6.809,-58.166,GY
l1808,"St Andrews, Glasgow",55.855,-4.253,GB
l1809,"St Andrews, fort William",56.818,-5.107,GB
l181,"Wilmslow, Cheshire",53.328,-2.229,GB
l1810,"St Andrews, Dundee",56.34,-2.797,GB
l1811,"St Andrews, Colombo",6.919,79.848,LK
l1812,"St Andrews, Canada",45.074,-67.053,CA
l1813,"St Andrews, Campbeltown, New Brunswick",45.074,-67.053,CA
l1814,"St Andrews, British Guiana",6.809,-58.166,GY
l1815,"St Andrews, Aberdeen",57.149,-2.093,GB
l1816,St Andrews Volunteers,56.187,-3.149,GB
l1817,St Andrews University Library,56.342,-2.796,GB
l1818,St Andrews University Court,56.328,-2.806,GB
l1819,St Andrews University Botanic gardens,56.334,-2.807,GB
l182,Wilmslow,53.328,-2.229,GB
l1820,St Andrews University,56.342,-2.793,GB
l1821,St Andrews Town Council,56.332,-2.826,GB
l1822,St Andrews town council,56.332,-2.826,GB
l1823,St Andrews Town council,56.332,-2.826,GB
l1824,St Andrews station,56.341,-2.803,GB
l1825,St Andrews Society of Philadelphia,39.949,-75.167,US
l1826,St Andrews Society of New York,40.759,-73.97,US
l1827,St Andrews School for Girls Company,-26.161,28.125,ZA
l1828,St Andrews Railway Co.,56.339,-2.797,GB
l1829,St Andrews presbytery,56.34,-2.795,GB
l183,"Wilmington North, South Australia",-32.649,138.1,AU
l1830,St Andrews Presbytery,56.34,-2.795,GB
l1831,"St Andrews Presbyterian Church, Southampton",50.921,-1.404,GB
l1832,"St Andrews Niagara, Lake Ontario",43.255,-79.08,CA
l1833,"St Andrews National Church, London",51.468,-0.123,GB
l1834,St Andrews Medical Graduates Association,56.341,-2.8,GB
l1835,St Andrews Llanbryd,57.635,-3.22,GB
l1836,St Andrews Literary Magazine,56.342,-2.793,GB
l1837,St Andrews grammar school,55.84,-4.291,GB
l1838,St Andrews Grammar School,55.84,-4.291,GB
l1839,St Andrews grammar School,55.84,-4.291,GB
l184,"Willingham by Stow, Gainsborough",53.35,-0.684,GB
l1840,St Andrews Graduates Association,56.341,-2.8,GB
l1841,St Andrews Gas Co.,56.33,-2.806,GB
l1842,"St Andrews Free Church, Glasgow",55.862,-4.265,GB
l1843,St Andrews Free Church presbytery,56.339,-2.799,GB
l1844,St Andrews Free Church,56.34,-2.802,GB
l1845,"St Andrews Episcopal Church, Brechin",56.733,-2.663,GB
l1846,St Andrews English School,56.343,-2.81,GB
l1847,"St Andrews College, Dublin",53.306,-6.202,IE
l1848,"St Andrews Church, Peterborough, Canada",44.307,-78.327,CA
l1849,"St Andrews Church, Kingston, Ontario",44.233,-76.489,CA
l185,Willingdon,50.799,0.212,GB
l1850,"St Andrews Church, Edinburgh",55.954,-3.196,GB
l1851,"St Andrews Church, Dundee",56.465,-2.967,GB
l1852,"St Andrews Church, Colombo",6.919,79.848,LK
l1853,"St Andrews Cathedral, Inverness",57.474,-4.229,GB
l1854,St Andrews burgh school,56.337,-2.789,GB
l1855,St Andrews - Seaton House,55.18,-1.561,GB
l1856,St Andrews,56.34,-2.797,GB
l1857,"St Andrew’s, Brechin",56.733,-2.663,GB
l1858,"St Andrew’s Scotch School, Buenos Ayres",-34.504,-58.482,AR
l1859,"St Andrew's Scotch School, Buenos Aires, Argentina",-34.504,-58.482,AR
l186,"Williamstown, Victoria",-37.861,144.885,AU
l1860,St Andrew's Edinburgh,55.953,-3.192,GB
l1861,St Andrew presbytery,53.302,-6.184,IE
l1862,St Albans,51.753,-0.339,GB
l1863,St A.,55.762,-4.167,GB
l1864,Srikakulam,18.297,83.897,IN
l1865,"Sri Lanka, Asia",7.873,80.772,LK
l1866,Sri Lanka,7.873,80.772,LK
l1867,Spynie,57.676,-3.296,GB
l1868,Sprouston,55.611,-2.384,GB
l1869,Springkell,55.064,-3.17,GB
l187,Williamscote,52.108,-1.302,GB
l1870,Springfield,56.031,-3.834,GB
l1871,Spott,55.972,-2.526,GB
l1872,Spittal of Glenshee,56.811,-3.461,GB
l1873,Spitalfields,51.52,-0.076,GB
l1874,"Spiers School, Beith",55.745,-4.625,GB
l1875,"Spier’s School, Beith",55.745,-4.625,GB
l1876,Speymouth,57.632,-3.113,GB
l1877,"Spenceville, Canada",44.843,-75.546,CA
l1878,Speenhamland,51.407,-1.327,GB
l1879,Spectator,51.501,-0.131,GB
l188,Williamsburgh,37.271,-76.707,US
l1880,"Spanish Town, Jamaica",18.019,-76.976,JM
l1881,Spanish Town,18.019,-76.976,JM
l1882,"Spaldwick, Huntingdon",52.342,-0.345,GB
l1883,"Spalding, Lincs.",52.79,-0.154,GB
l1884,"Spalding, Lincolnshire",52.79,-0.154,GB
l1885,Spalding,52.79,-0.154,GB
